uniqueID,name,parent,shape,colour,definition,courses,concepts
2012,Chain Initiation,2011,,o,The step in which radicals are formed from nonradical compounds.,MSE245,"2010, 2009"
2013,Chain Propagation,2011,,o,The step in which a radical reacts with a molecule to give a new radical. ,MSE245,"2010, 2009"
2014,Chain Termination,2011,,o,"The step in which all radicals are destroyed through coupling, effectively ending the continuous growth of the polymer. ",MSE245,"2010, 2009"
2015,Recycling,2009,,r,The process of reusing and/or repurposing materials to create new products.,MSE245,"2016, 2017, 2018, 2019, 2020, 2021, 1443"
2016,Primary ,2015,,o,The processing of plastic materials into products with characteristics and functions similar to those of the products originally.,MSE245,2015
2017,Secondary ,2015,,o,The processing of plastics into materials that have characteristics and functions that are different to those of the original product. ,MSE245,2015
2018,Tertiary  ,2015,,o,The processing of a waste/scrap plastics for the production of basic chemicals and fuels. ,MSE245,2015
2019,Quaternary,2015,,o,The processing of waste/scrap plastics for the production of energy that results from the burning of the products. ,MSE245,"1958, 2015, 2056"
2020,Recycling of Polymers,2015,,o,The process of reusing and/or repurposing polymeric materials to create new products.,MSE245,2015
2021,Recycling Code,2020,,g,The number (ranges from 1-7) assigned to a given polymer which indicates its type. ,MSE245,"2015, 2022, 2023, 2024, 2025, 2026, 2027, 2028"
2022,1. PET,2021,,o,PET (polyethylene terephthalate) is a polymer used in thermoplastics and fibers. PET's monomer are ethylene glycol and dimethyl terephthalate.,"MSE245, MSE217","2021, 1607"
2023,2. HDPE,2021,,o,"HDPE (high-density polyethylene) is a thermoplastic-polymer used in fluid jugs, grocery bags and bottles. HDPE's monomer is ethylene.","MSE245, MSE217","2021, 1607"
2024,3. PVC,2021,,o,"PVC (poly [vinyl chloride]) is a thermoplastic that is readily used in pipes, floor tiles, and fluid-proof containers. PVC's monomer is vinyl chloride. ","MSE245, MSE217","2021, 1607"
2025,4. LDPE,2021,,o,"LDPE (low-density polyethylene) is a thermoplastic that is commonly used in applications where a softer polymer is necessary. These instances include shrink wrap, squeeze bottles, and sandwich bags. LDPE's monomer is ethylene. ","MSE245, MSE217","2021, 1607"
2026,5. PP,2021,,o,"PP (polypropylene) is a thermoplastic used in applications where firmer plastics are needed which include container caps, toys, and lids. PP's monomer is propene. ","MSE245, MSE217","2021, 1607"
2027,6. PS,2021,,o,"PS (polystyrene) is a thermoplastic used in packing materials and egg cartons, typically used for its ability to absorb force without damaging the inner product. PS's monomer is styrene. ","MSE245, MSE217","2021, 1607"
2028,7. Miscellaneous,2021,,o,This designation is given to any polymeric material that does not slot in with any of the above titles. ,"MSE245, MSE217","2021, 1607"
2029,Mechanical Recycling,2020,,o,"The process of recycling polymeric waste by treating the waste physically through the use of agitation, sorting, cleaning and/or shredding. The waste material is then melted into uniform pellets and reused for the production of new plastic products.",MSE245,"2015, 2020, 2043"
2030,Chemical Recycling,2020,,o,"The process of recycling polymeric waste by treating the waste to chemicals which break down the polymeric structure of the materials, yielding its original monomers or other basic chemical compounds. ",MSE245,"2015, 2020, 2032, 2035, 2037, 2040"
2031,Energy Recycling,2020,,o,The process of recycling polymeric waste by capturing and reusing energy that would have otherwise been lost during the process of breaking down a polymer. ,MSE245,"1958, 2015, 2020, 2038, 2033, 2056"
2032,Thermolysis,2030,,o,A chemical reaction in which a waste polymer is broken down through the application of heat. ,MSE245,"2020, 2030"
2033,Feedstock Recycling,2032,,p,"Feedstock recycling is the process of converting polymeric waste into raw materials for the production of new products through processes such as pyrolysis, depolymerization, gasification and solvent-solute reactions. ",MSE245,"2034, 2031, 2097"
2034,Pyrolysis,2033,,o,A process that involves breaking down polymeric waste material with immense heat in the absence of oxygen to recover energy from the waste materials. ,MSE245,"1958, 2033, 2056"
2035,Hydrogenation,2033,,o,"A process in which hydrogen in the form of $* H_2 $ is added to a compound which increases the saturation of the compound, transforming double and triple bonds into single bonds. This type of refinement is employed to break down polymers and recover basic chemical compounds. ","MSE245, MSE244, MSE218","2030, 1968, 1969, 1986, 1952, 1954, 1962"
2036,Gasification,2033,,o,A process in which materials are recycled through the use of high temperatures which converts organic waste into valuable energy resources. ,MSE245,"1958, 2030, 2056"
2037,Chemolysis,2030,,,A process in which materials are broken down using a chemical reaction involving water. ,MSE245,"2030, 2037"
2038,Glycolysis,2037,,o,A process in which glucose or other organic molecules are broken down to produce energy which is contained and stored from waste polymers. ,MSE245,2031
2039,Mechanolysis,2037,,o,"A process in which waste polymers are broken down through grinding, milling, or shearing and are then heated to a melt and pressed into uniform pellets. ",MSE245,2029
2040,Hydrolysis,2037,,o,A process in which an organic waste material compound reacts with water leading to the breaking-down of bonds within a molecule. Its main use is to break down complicated compounds into more easily manageable compounds which allows for the recovery and reuse of monomers. ,MSE245,2030
2041,Mechanism of Degradation,2020,,g,The process of breaking down organic compounds such that their degradation process is sped up through mechanical force.,MSE245,"2042, 2043, 2044, 2045"
2042,Thermal Degradation,2041,,o,The process of breaking down organic compounds through the use of heat.,MSE245,"1958, 2056, 2041"
2043,Mechanical Degradation,2041,,o,The process of breaking down organic compounds such that their degradation process is sped up through mechanical force.,MSE245,"2041, 2029"
2044,Chemical Degradation,2041,,o,The process of breaking down organic compounds through the use of chemical reactions. ,MSE245,"2041, 2037"
2045,Biodegradation,2041,,o,The natural process through which organic compounds are broken down through and transformed into simpler compounds or byproducts. ,MSE245,2041
2046,Features of Polymers,2020,,v,Distinct features that are apparent in most polymers. ,MSE245,"2047, 2048, 2049, 2050, 2051, 2052, 2053, 2054, 2055, 2056"
2047,Appearance,2046,,o,-,MSE245,2046
2048,Composition,2046,,o,"2011, 2012, 2013, 2014, 2057",MSE245,"2046, 2066, 2058"
2049,Smell,2046,d,o,The odor (or lack thereof) produced by the polymers in question. ,MSE245,2046
2050,Age,2046,d,o,Polymers that are later into their lifespan may lose properties and performances they had earlier in their cycles. ,MSE245,2046
2051,Transparency,2047,d,o,The degree to which a polymer is able to transmit light without significant scattering or absorption. Polymers may experience changes in transparency as progresses through its lifespan. ,MSE245,2046
2052,Colour,2047,d,o,The visible appearance of a polymer insofar as the way it interacts with and absorbs various wavelengths of light.,MSE245,2046
2053,Solution Density,2048,d,o,The degree to which a certain compound or species is concentrated within a given polymer. ,MSE245,2046
2054,Buoyancy,2048,d,o,The ability of a polymer to float in water or other fluids. ,MSE245,2046
2055,Weight,2048,d,o,The relative mass or quantity of matter that is associated with a given polymer. ,MSE245,2046
2056,Combustion,2049,,p,The degree to which the polymer is capable of igniting and burning in the presence of oxygen. ,"MSE202, MSE244, MSE245, MSE218","2019, 2031, 2034, 2036, 2078, 1434, 1435, 2056, 1255"
2057,Polymer,2009,,g,A long chain of carbons that are assembled through the repetitive linkage between monomer units. ,"MSE217, MSE244, MSE245, MSE218","2061, 2058, 2066, 2010, 2061, 1607, 2062, 2063, 2064"
2058,Morphology,2057,d,v,The physical make-up of polymers insofar as the way their bonds are oriented and the degree of branching observed in the monomer units. ,"MSE219, MSE244, MSE245, MSE217, MSE218","2057, 2048, 1921, 2059, 2060, 1428, 1442"
2059,Crystalline,2058,,o,"A crystalline morphology is said to have long-range order, which means that the atoms are positioned in predictable locations throughout the material. The polymer chains in crystalline regions of a material are highly ordered. ","MSE219, MSE244, MSE245, MSE217, MSE218","2058, 1477, 801, 1428"
2060,Amorphous,2058,,o,An amorphous morphology is said to lack long-range order which means that the atoms are positioned randomly throughout the material and lack uniformity. The polymer chains in amorphous regions of a material are highly disordered and are extremely sporadic in their orientation. ,"MSE219, MSE244, MSE245, MSE217, MSE218","2058, 1477, 801, 1428"
2061,Step-Growth Polymer,2057,,g,"A type of polymerization in which chain growth occurs in a stepwise manner between monomers that are said to be difunctional. Such monomers react with one another to form dimers, which then react with the monomer again to form trimers, and the pattern continues on from there. ",MSE245,"2057, 2010, 1427"
2062,Polyamides,2061,,o,"A class of step-growth polymers that are characterized by the bonding of an amino group from one molecule and a carboxylic group from another molecule. The most common application of polyamides are in synthetic fibres, with Nylon being an example. ",MSE245,"1988, 2061, 2002, 2057"
2063,Polyesters,2061,,o,"A class of step-growth polymers that are characterized by the bonding of a hydroxyl group from one molecule and a methoxy group from the other molecule. Polyesters are commonly used in fibers, film reels and plastic beverage containers. ",MSE245,"1994, 2061, 2057"
2064,Polycarbonates,2061,,o,"A class of step-growth polymers that are characterized by the bonding of an oxygen atom with a carbon atom, where a small salt byproduct is produced. Polycarbonates are known to be amorphous and are used for windshields, lenses, coffee pots, helmets, aircraft parts and more. ",MSE245,2057
2065,Epoxy Resins,2061,,o,"A class of step-growth polymers that are characterized by having one monomer contain at least two epoxy groups. The monomer with the two epoxy groups is then treated with another monomer with two amine groups, thus giving way for an epoxy resin. ",MSE245,2002
2066,Polymer Structure,2057,,g,The arrangement of the monomer units within a polymer.,MSE245,"2057, 2048"
2067,Tacticity of Polymers,2066,d,v,The manner in which the side-groups are arranged along the backbone chain of the polymer. ,MSE245,"2066, 2068, 2069, 2070"
2068,Isotactic,2067,,o,Polymers that have all of their side-groups appear on the same side of the chain. ,MSE245,"2067, 2057"
2069,Syndiotactic,2067,,o,Polymers that have their side groups alternate between each side of the polymer chain. ,MSE245,"2067, 2057"
2070,Atactic,2067,,o,Polymers that have their side groups appear randomly on either side of the polymer chain. ,MSE245,"2067, 2057"
2071,Plastics,2057,,o,Synthetic materials that stem from many organic polymers which are typically molded into shape while soft and malleable and set to cool such that the product is a rigid or elastic shape.,MSE245,2057
2072,Glass Transition Temperature,2071,d,v,It is a point where a polymer transitions from a glassy substance for temperatures below the Glass Transition Temperature ($*T_g$) to a rubbery material for temperatures above the $*T_g$. ,MSE245,"2071, 2075, 2074, 1939"
2073,Melting Temperature,2071,d,v,"A property possessed by some polymers (only thermoplastics, thermosets do not have melting temperatures) where the polymeric material transitions from a rubbery or runny state to a liquid. ","MSE244, MSE245, MSE217, MSE218, MSE202","2071, 1939, 1231"
2074,Thermoplastics,2071,,o,A class of polymers that possesses both a Glass Transition Temperature ($*T_g$) and a Melting Temperature ($*T_m$). ,MSE245,"2071, 2073, 2072, 1939"
2075,Thermosets,2071,,o,A class of polymers that only possess Glass Transition Temperatures ($*T_m$) and do not melt under any circumstances. ,MSE245,"2071, 2072"
2076,Polymer Processing ,2057,,g,The preparation of polymers for use in a variety of applications and uses. ,MSE245,"2057, 2077, 2082, 2097"
